,word,frequency,length
10857,éstos,1,5
10858,ylos,1,4
10859,coloran,1,7
10860,poesíaultramarina,1,17
10861,equivocados,1,11
10862,asícreyeron,1,11
10863,librarse,1,8
10864,hispanismo,1,10
10865,razonables,1,10
10866,esquívanse,1,10
10867,pudiéndoseevitar,1,16
10868,queremos,1,8
10869,muéstranse,1,10
10870,versificadoresde,1,16
10871,enjundia,1,8
10872,desdeñar,1,8
10873,explícitamente,1,14
10874,recolección,1,11
10875,pimplea,1,7
10876,índice,1,6
10877,exdominadora,1,12
10878,esdejar,1,7
10879,margen,1,6
10880,solercia,1,8
10881,espigueen,1,9
10882,galano,1,6
10883,gestación,1,9
10884,hostil,1,6
10885,queno,1,5
10886,inanidad,1,8
10887,defernando,1,10
10888,parva,1,5
10889,fraterno,1,8
10890,serlo,1,5
10891,despertaba,1,10
10892,suspicacias,1,11
10893,ilustración,1,11
10894,prologo,1,7
10895,alebres,1,7
10896,afrontar,1,8
10897,imaginando,1,10
10898,servirte,1,8
10899,escritos,1,8
10900,delas,1,5
10901,niyo,1,4
10902,sabría,1,6
10903,aderezar,1,8
10904,manjar,1,6
10905,catarle,1,7
10906,ultranza,1,8
10907,notario,1,7
10908,dávila,1,6
10909,language,1,8
10910,title,1,5
10911,antologie,1,9
10912,archipelago,1,11
10913,magellanico,1,11
10914,author,1,6
10915,release,1,7
10916,july,1,4
10917,spanish,1,7
10918,honrada,1,7
10919,magallánico,1,11
10920,medalla,1,7
10921,exposiciones,1,12
10922,viena,1,5
10923,budapest,1,8
10924,mallorca,1,8
10925,propiedad,1,9
10926,talpoesía,1,9
10927,exponer,1,7
10928,covachuelas,1,11
10929,deallá,1,6
10930,ciertos,1,7
10931,ocasiónaspirantes,1,17
10932,láurea,1,6
10933,religiosos,1,10
10934,mocerío,1,7
10935,adoctrinado,1,11
10936,límite,1,6
10937,señorío,1,7
10938,meñique,1,7
10939,falangeversificadora,1,20
10940,aduce,1,5
10941,eldesconocimiento,1,17
10942,losfilipinos,1,12
10943,netos,1,5
10944,funcionarios,1,12
10945,conel,1,5
10946,anquilosado,1,11
10947,etcétera,1,8
10948,isabelo,1,7
10949,hermógenesmarcó,1,15
10950,contarse,1,8
10951,antinomia,1,9
10952,cultivadores,1,12
10953,autóctonos,1,10
10954,misionerosespañoles,1,19
10955,enderezadas,1,11
10956,decristo,1,8
10957,isleños,1,7
10958,indígenas,1,9
10959,ortodoxia,1,9
10960,romancedurante,1,14
10961,hispánica,1,9
10962,quejumbrón,1,10
10963,charing,1,7
10964,diríamos,1,8
10965,rosarito,1,8
10966,manolorávago,1,12
10967,poetaexcelso,1,12
10968,educaciónliteraria,1,18
10969,mallarmé,1,8
10970,verbos,1,6
10971,defecto,1,7
10972,emergente,1,9
10973,carecer,1,7
10974,fonetismo,1,9
10975,ce,1,2
10976,aconsonantar,1,12
10977,sinfoniza,1,9
10978,consuena,1,8
10979,explicable,1,10
10980,tercero,1,7
10981,rimero,1,6
10982,distinta,1,8
10983,nodesmenucemos,1,14
10984,construcción,1,12
10985,anomalía,1,8
10986,reiterada,1,9
10987,emplearlos,1,10
10988,sesear,1,6
10989,losilustrados,1,13
10990,frecuente,1,9
10991,lossantos,1,9
10992,descubrir,1,9
10993,susolar,1,7
10994,amarfori,1,8
10995,proemio,1,7
10996,tansugeridor,1,12
10997,tienta,1,6
10998,citado,1,6
10999,obraron,1,7
11000,tildes,1,6
11001,nervino,1,7
11002,sobrealgunas,1,12
11003,idiosincrasias,1,14
11004,encomposiciones,1,15
11005,recientes,1,9
11006,prodigiosanaturaleza,1,20
11007,recapitulación,1,14
11008,modos,1,5
11009,atañe,1,5
11010,tejiendo,1,8
11011,tema,1,4
11012,deuna,1,5
11013,britano,1,7
11014,sentimossorprendidos,1,20
11015,defraudados,1,11
11016,antoniomedrano,1,14
11017,concesión,1,9
11018,rizalino,1,8
11019,independenciaque,1,16
11020,peor,1,4
11021,nacionalismo,1,12
11022,prosistas,1,9
11023,aldetentador,1,12
11024,ahincadamente,1,13
11025,empleará,1,8
11026,propagará,1,9
11027,arribada,1,8
11028,insuficienteslas,1,16
11029,escriben,1,8
11030,ingléscuantos,1,13
11031,poseen,1,6
11032,esel,1,4
11033,pronunciándose,1,14
11034,elcastellano,1,12
11035,perdurabilidad,1,14
11036,denuestro,1,9
11037,desarraigarle,1,13
11038,unhecho,1,7
11039,obligatorio,1,11
11040,publicaban,1,10
11041,catalogados,1,11
11042,estaban,1,7
11043,redactados,1,10
11044,inglésy,1,7
11045,autoridad,1,9
11046,ycirculación,1,12
11047,imprimen,1,8
11048,insulares,1,9
11049,rotundo,1,7
11050,exótica,1,7
11051,citar,1,5
11052,desigual,1,8
11053,morbosidades,1,12
11054,primitiva,1,9
11055,melancólica,1,11
11056,paciente,1,8
11057,nostálgica,1,10
11058,nervea,1,6
11059,lasocasiones,1,12
11060,trasciende,1,10
11061,lapreparación,1,13
11062,yen,1,3
11063,vigorosos,1,9
11064,léxico,1,6
11065,decolor,1,7
11066,lírico,1,6
11067,verdadero,1,9
11068,repitiera,1,9
11069,enfermizo,1,9
11070,complicaciones,1,14
11071,psiquissin,1,10
11072,incomprendida,1,13
11073,alfareros,1,9
11074,chozno,1,6
11075,degóngora,1,9
11076,lapidario,1,9
11077,campaserenidad,1,14
11078,licor,1,5
11079,ático,1,5
11080,posiblesdivinos,1,15
11081,nacidos,1,7
11082,máshondamente,1,13
11083,plenamente,1,10
11084,príncipe,1,8
11085,opinión,1,7
11086,desautorizada,1,13
11087,elexponente,1,11
11088,etnológico,1,10
11089,excelencia,1,10
11090,correcto,1,8
11091,temperamento,1,12
11092,suele,1,5
11093,bellamente,1,10
11094,cultivótodas,1,12
11095,disfrazada,1,10
11096,demanumitir,1,11
11097,dignificar,1,10
11098,superan,1,7
11099,yapóstol,1,8
11100,apolinea,1,8
11101,abundan,1,7
11102,inspiracionesgemelas,1,20
11103,loaborigen,1,10
11104,demasiada,1,9
11105,asombradosde,1,12
11106,discurrir,1,9
11107,violinesde,1,10
11108,versalles,1,9
11109,tacón,1,5
11110,metrificación,1,13
11111,políglota,1,9
11112,literato,1,8
11113,científico,1,10
11114,recorrido,1,9
11115,cuajarse,1,8
11116,cordaje,1,7
11117,pertenece,1,9
11118,adelinagurrea,1,13
11119,asombrárase,1,11
11120,aparecido,1,9
11121,nombredel,1,9
11122,elorbe,1,6
11123,insertos,1,8
11124,secundariamente,1,15
11125,rasgocaracterístico,1,19
11126,bastante,1,8
11127,obscurecer,1,10
11128,modalidades,1,11
11129,sumentalidad,1,12
11130,círculoestán,1,12
11131,bismarck,1,8
11132,mazzini,1,7
11133,hiciese,1,7
11134,espadaen,1,8
11135,caigo,1,5
11136,mendigoy,1,8
11137,ruegosdel,1,9
11138,puertay,1,7
11139,clava,1,5
11140,lloren,1,6
11141,corta,1,5
11142,premian,1,7
11143,faltarme,1,8
11144,mesael,1,6
11145,mendrugo,1,8
11146,besala,1,6
11147,desgraciado,1,11
11148,bendiga,1,7
11149,desventuradosde,1,15
11150,turbados,1,8
11151,zagalas,1,7
11152,victoriacomo,1,12
11153,coronadabajo,1,12
11154,subterránahasta,1,15
11155,testa,1,5
11156,silogismos,1,10
11157,inerteslas,1,10
11158,harían,1,6
11159,babasllorando,1,13
11160,cogerá,1,6
11161,perfumadospara,1,14
11162,apagar,1,6
11163,abate,1,5
11164,gemela,1,6
11165,talión,1,6
11166,prometeo,1,8
11167,suene,1,5
11168,combatepor,1,10
11169,veasdespreciando,1,16
11170,venascorre,1,10
11171,cadenaspuede,1,12
11172,atajarse,1,8
11173,baten,1,5
11174,salpica,1,7
11175,ingrata,1,7
11176,labradoray,1,10
11177,aduerme,1,7
11178,troteno,1,7
11179,destrozado,1,10
11180,arrojo,1,6
11181,discute,1,7
11182,ensartando,1,10
11183,follones,1,8
11184,cargado,1,7
11185,ventas,1,6
11186,callan,1,6
11187,lleve,1,5
11188,vagabundo,1,9
11189,tierrasobre,1,11
11190,afila,1,5
11191,pompa,1,5
11192,tierrabajo,1,10
11193,atila,1,5
11194,hacerlas,1,8
11195,azotarse,1,8
11196,rendir,1,6
11197,vamos,1,5
11198,aldonza,1,7
11199,toboso,1,6
11200,posadas,1,7
11201,príncipes,1,9
11202,mesnadas,1,8
11203,encantados,1,10
11204,páramos,1,7
11205,destrozan,1,9
11206,entuertos,1,9
11207,aspas,1,5
11208,halo,1,4
11209,divinoque,1,9
11210,flotantes,1,9
11211,desesperanzasalir,1,17
11212,empuñando,1,9
11213,desfacer,1,8
11214,inmensos,1,8
11215,aventurarnos,1,12
11216,fuertespudiera,1,14
11217,autóctono,1,9
11218,rostand,1,7
11219,zarzuelas,1,9
11220,laureáronle,1,11
11221,premiado,1,8
11222,enconcurso,1,10
11223,promovido,1,9
11224,encierrahoy,1,11
11225,extinguió,1,9
11226,faltan,1,6
11227,vos,1,3
11228,fructificadano,1,14
11229,apagó,1,5
11230,bodasiluminó,1,12
11231,estallando,1,10
11232,brotan,1,6
11233,aprendieron,1,11
11234,chiquillahija,1,13
11235,idolatró,1,8
11236,bardoshispanos,1,14
11237,quince,1,6
11238,encierray,1,9
11239,posan,1,5
11240,musitando,1,9
11241,hinojosdesgreñada,1,17
11242,soñolientos,1,11
11243,homenaje,1,8
11244,vienes,1,6
11245,tierradonde,1,11
11246,prodigiosa,1,10
11247,metrificar,1,10
11248,alquimiaafianzará,1,17
11249,balde,1,5
11250,parlamos,1,8
11251,eximiay,1,7
11252,bruñó,1,5
11253,encontrará,1,10
11254,garcilaso,1,9
11255,primitivo,1,9
11256,brindado,1,8
11257,ellaslloró,1,10
11258,hubieras,1,8
11259,vengativas,1,10
11260,apiñarlas,1,9
11261,cesto,1,5
11262,contarlas,1,9
11263,reían,1,5
11264,completa,1,8
11265,mataron,1,7
11266,ácido,1,5
11267,carbónico,1,9
11268,paradójico,1,10
11269,cogió,1,5
11270,encendidaspara,1,14
11271,prenderle,1,9
11272,temblaron,1,9
11273,monstruo,1,8
11274,heridas,1,7
11275,vaporespara,1,11
11276,acuerdo,1,7
11277,grite,1,5
11278,hijas,1,5
11279,ocupado,1,7
11280,frutasde,1,8
11281,tuviera,1,7
11282,rutasy,1,6
11283,encantadas,1,10
11284,románticos,1,10
11285,soñadoray,1,9
11286,abandonadapor,1,13
11287,infortunada,1,11
11288,víctimas,1,8
11289,muchísimo,1,9
11290,amorosasque,1,11
11291,llamadas,1,8
11292,celosasacordaron,1,16
11293,matarla,1,7
11294,asombres,1,8
11295,matan,1,5
11296,destruida,1,9
11297,vidaen,1,6
11298,agonizar,1,8
11299,sueñanen,1,8
11300,adivina,1,7
11301,importe,1,7
11302,reclina,1,7
11303,ofrendo,1,7
11304,arrulle,1,7
11305,sueñostus,1,9
11306,marchitos,1,9
11307,mimosa,1,6
11308,postreras,1,9
11309,ambienteoloroso,1,15
11310,hermosodel,1,10
11311,ocultando,1,9
11312,fulgoresen,1,10
11313,lunaque,1,7
11314,pára,1,4
11315,dormidasdescansan,1,17
11316,sosegadaslas,1,12
11317,acierta,1,7
11318,rostroy,1,7
11319,pechoy,1,6
11320,marquina,1,8
11321,septiembrede,1,12
11322,universidaddominicana,1,21
11323,enprensa,1,8
11324,dirigido,1,8
11325,lasbisayas,1,10
11326,favoritos,1,9
11327,carrere,1,7
11328,jiménez,1,7
11329,desdichas,1,9
11330,machado,1,7
11331,nervo,1,5
11332,usado,1,5
11333,floriam,1,7
11334,adentrouna,1,10
11335,distintas,1,9
11336,tristezaque,1,11
11337,anhelantes,1,10
11338,pronta,1,6
11339,barbaza,1,7
11340,alboradapara,1,12
11341,pensaba,1,7
11342,recordando,1,10
11343,ojoscual,1,8
11344,esperanzaque,1,12
11345,aumenta,1,7
11346,agoníaque,1,9
11347,melancólicos,1,12
11348,sinceras,1,8
11349,catilinaria,1,11
11350,sitial,1,6
11351,contemplo,1,9
11352,dolienteque,1,11
11353,receloa,1,7
11354,zoilos,1,6
11355,pedantes,1,8
11356,ruines,1,6
11357,inspiran,1,8
11358,soñaraen,1,8
11359,locobuscando,1,12
11360,llamo,1,5
11361,existen,1,7
11362,lanzar,1,6
11363,airesla,1,7
11364,todael,1,6
11365,solemnemi,1,9
11366,aladade,1,7
11367,cieloa,1,6
11368,soñadasdonde,1,12
11369,funestas,1,8
11370,tantasque,1,9
11371,malvadas,1,8
11372,pio,1,3
11373,bosquesdel,1,10
11374,semejante,1,9
11375,creacuando,1,10
11376,calmade,1,7
11377,pensamientoque,1,14
11378,lauta,1,5
11379,atril,1,5
11380,paladín,1,7
11381,banderaporque,1,13
11382,yermo,1,5
11383,hablaras,1,8
11384,enfloras,1,8
11385,sustentas,1,9
11386,besaron,1,7
11387,sonriendo,1,9
11388,escupieron,1,10
11389,flameas,1,7
11390,intacta,1,7
11391,pactaalza,1,9
11392,reserva,1,7
11393,filipinose,1,10
11394,detiene,1,7
11395,galassi,1,7
11396,oido,1,4
11397,sostuviste,1,10
11398,manosde,1,7
11399,izada,1,5
11400,ondearas,1,8
11401,rosaque,1,7
11402,battemberg,1,10
11403,franco,1,6
11404,caballero,1,9
11405,punta,1,5
11406,guardas,1,7
11407,abres,1,5
11408,soberanos,1,9
11409,llamar,1,6
11410,fresa,1,5
11411,esplendorosava,1,14
11412,cieloes,1,7
11413,pálido,1,6
11414,sonoroensueño,1,13
11415,sigilos,1,7
11416,oroperfumaron,1,13
11417,maravillasa,1,11
11418,rodillascomo,1,12
11419,rasgaste,1,8
11420,fueragirón,1,10
11421,renombreque,1,11
11422,rujen,1,5
11423,abatió,1,6
11424,tocando,1,7
11425,restallan,1,9
11426,estandartes,1,11
11427,interpretas,1,11
11428,collados,1,8
11429,guerreros,1,9
11430,argentinasque,1,13
11431,sementeras,1,10
11432,bañay,1,5
11433,perfuma,1,7
11434,guatemoc,1,8
11435,kalipulako,1,10
11436,enlazas,1,7
11437,troven,1,6
11438,altanerascreó,1,13
11439,echen,1,5
11440,abrirte,1,7
11441,vender,1,6
11442,quiméricaa,1,10
11443,colombo,1,7
11444,cachorrosque,1,12
11445,amamantaron,1,11
11446,chorrosde,1,9
11447,rebrincar,1,9
11448,miríficote,1,10
11449,vibrando,1,8
11450,cristóforo,1,10
11451,hernán,1,6
11452,desprendieran,1,13
11453,magalhaes,1,9
11454,labradora,1,9
11455,eriales,1,7
11456,cármenes,1,8
11457,manchatiene,1,11
11458,orientecoronaran,1,16
11459,corose,1,6
11460,esencias,1,8
11461,inebrian,1,8
11462,ramajesy,1,8
11463,afectos,1,7
11464,laresperpetuamente,1,18
11465,cautiva,1,7
11466,contiguos,1,9
11467,maresen,1,7
11468,sepulten,1,8
11469,apolinariomabini,1,16
11470,vetustos,1,8
11471,piras,1,5
11472,fabricante,1,10
11473,desda,1,5
11474,hostilidad,1,10
11475,rehusa,1,6
11476,enviándonos,1,11
11477,regioque,1,8
11478,abundancia,1,10
11479,sumas,1,5
11480,embajada,1,8
11481,indigna,1,7
11482,vocablo,1,7
11483,vacile,1,6
11484,pariste,1,7
11485,abraza,1,6
11486,hombrejusto,1,11
11487,sorpresa,1,8
11488,saltos,1,6
11489,promesay,1,8
11490,licurgos,1,8
11491,burgos,1,6
11492,paradigma,1,9
11493,sabrás,1,6
11494,saldrás,1,7
11495,gallarda,1,8
11496,crisoles,1,8
11497,contemples,1,10
11498,casual,1,6
11499,desfileel,1,9
11500,trunca,1,6
11501,florilegiopara,1,14
11502,sugerir,1,7
11503,vindicador,1,10
11504,uniones,1,7
11505,diferencia,1,10
11506,culturaque,1,10
11507,nutre,1,5
11508,rasgos,1,6
11509,étnicos,1,7
11510,desemejanzade,1,13
11511,sabemos,1,7
11512,pactar,1,6
11513,juntaron,1,8
11514,bebieron,1,8
11515,sangres,1,7
11516,rajah,1,5
11517,hablan,1,6
11518,idiomayo,1,8
11519,análogo,1,7
11520,vivifique,1,9
11521,respetaeterno,1,13
11522,bases,1,5
11523,establecer,1,10
11524,abarca,1,6
11525,presidió,1,8
11526,total,1,5
11527,granada,1,7
11528,fundaste,1,8
11529,reinos,1,6
11530,vuelves,1,7
11531,ganarlos,1,8
11532,aquilinoque,1,11
11533,hoestes,1,7
11534,conquistaque,1,12
11535,quinto,1,6
11536,cárlos,1,6
11537,renovada,1,8
11538,intentas,1,8
11539,sojuzgarlos,1,11
11540,rumbos,1,6
11541,enderezas,1,9
11542,columna,1,7
11543,vigorosocon,1,11
11544,renovarse,1,9
11545,cesta,1,5
11546,heroismos,1,9
11547,podía,1,5
11548,presentar,1,9
11549,mundoun,1,7
11550,talla,1,5
11551,cuidó,1,5
11552,manotronchóla,1,13
11553,humanono,1,8
11554,feniciomas,1,10
11555,sangriento,1,10
11556,sacrificioy,1,11
11557,execrado,1,8
11558,fuerzaen,1,8
11559,actualidad,1,10
11560,ejerzaen,1,8
11561,faltóla,1,7
11562,asiloen,1,7
11563,fecundofué,1,10
11564,demostró,1,8
11565,pusiste,1,7
11566,exilio,1,6
11567,ingenio,1,7
11568,subsuelo,1,8
11569,subitánea,1,9
11570,tierraal,1,8
11571,triunfador,1,10
11572,rigió,1,5
11573,guerrase,1,8
11574,aguinaldo,1,9
11575,dinamismomental,1,15
11576,generalísimoy,1,13
11577,república,1,9
11578,patriotismoque,1,14
11579,exaltaba,1,8
11580,halagüeño,1,9
11581,intuición,1,9
11582,acuidad,1,7
11583,presentecomo,1,12
11584,nilo,1,4
11585,gloriosoque,1,11
11586,sucumbabajo,1,11
11587,ganara,1,6
11588,respeto,1,7
11589,rural,1,5
11590,sosiegoy,1,8
11591,prosiguió,1,9
11592,trazar,1,6
11593,rúbrica,1,7
11594,recoge,1,6
11595,dominio,1,7
11596,serenamente,1,11
11597,desplegó,1,8
11598,alumbró,1,7
11599,tenebrosaen,1,11
11600,engendró,1,8
11601,concepción,1,10
11602,grandiosade,1,11
11603,hierrosino,1,10
11604,refractario,1,11
11605,cambió,1,6
11606,razonador,1,9
11607,potentey,1,8
11608,trigo,1,5
11609,egipcia,1,7
11610,contiene,1,8
11611,florentino,1,10
11612,ofrecieron,1,10
11613,patriotasy,1,10
11614,modeló,1,6
11615,concentró,1,9
11616,sibilino,1,8
11617,energíasen,1,10
11618,teníaspara,1,10
11619,emprendiste,1,11
11620,geométrica,1,10
11621,abstracta,1,9
11622,hablaba,1,7
11623,tétricacon,1,10
11624,axioma,1,6
11625,repetido,1,8
11626,mañaneras,1,9
11627,muro,1,4
11628,plutócrata,1,10
11629,rubio,1,5
11630,heroismose,1,10
11631,asocia,1,6
11632,recreanluego,1,12
11633,fugan,1,5
11634,gestos,1,6
11635,combativas,1,10
11636,chispeancruentos,1,16
11637,reproches,1,9
11638,gladios,1,7
11639,fulgentes,1,9
11640,ajenos,1,6
11641,codicia,1,7
11642,hemópico,1,8
11643,pulpoviene,1,10
11644,formemos,1,8
11645,humanismoel,1,11
11646,sano,1,4
11647,programa,1,8
11648,ambiguas,1,8
11649,suya,1,4
11650,contrato,1,8
11651,alfilerazo,1,10
11652,metabólicoidentifica,1,20
11653,babilonia,1,9
11654,yerras,1,6
11655,ilusaslas,1,9
11656,excusas,1,7
11657,sanas,1,5
11658,tiénenlo,1,8
11659,fianza,1,6
11660,demandamospone,1,14
11661,freno,1,5
11662,mendigos,1,8
11663,templosen,1,9
11664,matricesde,1,10
11665,sólido,1,6
11666,ancestro,1,8
11667,agios,1,5
11668,imperialismo,1,12
11669,cancionessolo,1,13
11670,lloros,1,6
11671,compartir,1,9
11672,henchidos,1,9
11673,embelesosque,1,12
11674,mitigan,1,7
11675,besoshan,1,8
11676,suavizar,1,8
11677,comprende,1,9
11678,perfumadas,1,10
11679,quiméricos,1,10
11680,mileguas,1,8
11681,oscular,1,7
11682,albarizos,1,9
11683,encajespueblan,1,14
11684,amorosas,1,8
11685,citaslas,1,8
11686,ilusionestristemente,1,20
11687,mustian,1,7
11688,balagtás,1,8
11689,profesión,1,9
11690,cogüelmo,1,8
11691,proclamemos,1,11
11692,gruesos,1,7
11693,encorve,1,7
11694,temporadas,1,10
11695,forzado,1,7
11696,algunasveces,1,12
11697,apólogo,1,7
11698,adviertedel,1,11
11699,añocon,1,6
11700,corrienteque,1,12
11701,riega,1,5
11702,baño,1,4
11703,pasandoa,1,8
11704,socavando,1,9
11705,arrastrará,1,10
11706,constituciones,1,14
11707,ingrato,1,7
11708,truena,1,6
11709,trapeciales,1,11
11710,aislado,1,7
11711,centenaria,1,10
11712,frondajunto,1,11
11713,enano,1,5
11714,giba,1,4
11715,aguda,1,5
11716,monda,1,5
11717,hormigas,1,8
11718,escondael,1,9
11719,vigilante,1,9
11720,seguida,1,7
11721,crío,1,4
11722,lustroso,1,8
11723,charco,1,6
11724,desenrosca,1,10
11725,eses,1,4
11726,tripa,1,5
11727,verdepaz,1,8
11728,extensa,1,7
11729,concuerde,1,9
11730,cultos,1,6
11731,patrón,1,6
11732,heróico,1,7
11733,dispersosy,1,10
11734,surja,1,5
11735,bendecida,1,9
11736,adore,1,5
11737,inca,1,4
11738,diversos,1,8
11739,canicular,1,9
11740,imperioque,1,10
11741,galicia,1,7
11742,islotede,1,8
11743,gibraltar,1,9
11744,hemisferioraye,1,14
11745,ebriedad,1,8
11746,muerde,1,6
11747,asoman,1,6
11748,techos,1,6
11749,adivino,1,7
11750,punsó,1,5
11751,desdoroa,1,8
11752,áureo,1,5
11753,decorocubre,1,11
11754,harapo,1,6
11755,arrastre,1,8
11756,dictamen,1,8
11757,define,1,6
11758,rastrosfija,1,11
11759,examen,1,6
11760,mágicogesto,1,11
11761,paterna,1,7
11762,trágicopríncipe,1,15
11763,dinamarca,1,9
11764,vindicta,1,8
11765,infamias,1,8
11766,inultastu,1,9
11767,epifanía,1,8
11768,sobrevivimos,1,12
11769,manumisoen,1,10
11770,cándido,1,7
11771,silvano,1,7
11772,montículo,1,9
11773,elevado,1,7
11774,alberguepor,1,11
11775,hormiga,1,7
11776,nombrada,1,8
11777,anay,1,4
11778,fauno,1,5
11779,natividad,1,9
11780,enigma,1,6
11781,indicios,1,8
11782,ensayabas,1,9
11783,novicios,1,8
11784,escuchaste,1,10
11785,monitoria,1,9
11786,avisodiste,1,10
11787,pérfido,1,7
11788,nítidos,1,7
11789,botinesvan,1,10
11790,vueltas,1,7
11791,cívicas,1,7
11792,picota,1,6
11793,pagar,1,5
11794,fuero,1,5
11795,hispanoen,1,9
11796,anónima,1,7
11797,armadura,1,8
11798,quisierahacer,1,13
11799,paseaba,1,7
11800,sultanaal,1,9
11801,múrice,1,6
11802,poniente,1,8
11803,ardientevi,1,10
11804,marchó,1,6
11805,fulgió,1,6
11806,tejióla,1,7
11807,espaldael,1,9
11808,bermellón,1,9
11809,brotade,1,7
11810,abarquen,1,8
11811,sonríes,1,7
11812,cicatricesno,1,12
11813,católicas,1,9
11814,olímpicos,1,9
11815,afanes,1,6
11816,estoicos,1,8
11817,penasconquistaron,1,17
11818,espartana,1,9
11819,legadode,1,8
11820,floridoque,1,10
11821,exubera,1,7
11822,iberaque,1,8
11823,traído,1,6
11824,ruiseñores,1,10
11825,nidoen,1,6
11826,enfurece,1,8
11827,ventisca,1,8
11828,oscuro,1,6
11829,hachas,1,6
11830,queríavaciar,1,12
11831,latidola,1,8
11832,temíaque,1,8
11833,mofara,1,6
11834,esparce,1,7
11835,aurorasentir,1,12
11836,amanecer,1,8
11837,floralibar,1,10
11838,tiernos,1,7
11839,embriaguen,1,10
11840,murmurioen,1,10
11841,plácido,1,7
11842,escuchar,1,8
11843,sibila,1,6
11844,auguriode,1,9
11845,lar,1,3
11846,sedque,1,6
11847,atormenta,1,9
11848,carcomay,1,8
11849,vientosósculos,1,14
11850,sepan,1,5
11851,calmay,1,6
11852,lofué,1,5
11853,nedruda,1,7
11854,besarle,1,7
11855,disimular,1,9
11856,sinceracon,1,10
11857,grávidas,1,8
11858,cerrojos,1,8
11859,antifaz,1,7
11860,delatora,1,8
11861,mariposapara,1,12
11862,intento,1,7
11863,extinguía,1,9
11864,pensamientotras,1,15
11865,radiosame,1,9
11866,aislamiento,1,11
11867,momentoremozaba,1,15
11868,tumultuosa,1,10
11869,callar,1,6
11870,dejando,1,7
11871,gavilaneslas,1,12
11872,fernán,1,6
11873,mando,1,5
11874,infinitoy,1,9
11875,caudal,1,6
11876,bravíobrillante,1,15
11877,refocila,1,8
11878,entorna,1,7
11879,ofuscada,1,8
11880,pupilaal,1,8
11881,fulgido,1,7
11882,atavío,1,6
11883,jovial,1,6
11884,cañaday,1,7
11885,sipao,1,5
11886,transparentesbajo,1,17
11887,puentescomo,1,11
11888,vagos,1,5
11889,despertaron,1,11
11890,dormidapasión,1,13
11891,tornaste,1,8
11892,bruñe,1,5
11893,ríodesde,1,8
11894,riente,1,6
11895,diligentey,1,10
11896,ánima,1,5
11897,amenostálgico,1,13
11898,amenade,1,7
11899,frondoso,1,8
11900,macizo,1,6
11901,floreciente,1,11
11902,acudía,1,6
11903,azucenaavanzar,1,14
11904,quemante,1,8
11905,indeciso,1,8
11906,ardientedaba,1,12
11907,hervores,1,8
11908,colmena,1,7
11909,volviamos,1,9
11910,interrumpíacuando,1,17
11911,desleíala,1,9
11912,agito,1,5
11913,niegas,1,6
11914,díaal,1,5
11915,trayectoriatu,1,13
11916,insaciables,1,11
11917,inclino,1,7
11918,responso,1,8
11919,arrojos,1,7
11920,impiedad,1,8
11921,credo,1,5
11922,disoluto,1,8
11923,escuchamos,1,10
11924,ingeniosa,1,9
11925,labia,1,5
11926,llenándonos,1,11
11927,pletórico,1,9
11928,saviaal,1,7
11929,desmanes,1,8
11930,grupo,1,5
11931,valentíaarribaba,1,16
11932,ínsulas,1,7
11933,fauces,1,6
11934,esclavoarrojándole,1,18
11935,feudo,1,5
11936,cataclismo,1,10
11937,iracundoal,1,10
11938,desvasta,1,8
11939,velado,1,6
11940,yace,1,4
11941,vísperas,1,8
11942,reconcentra,1,11
11943,mismoy,1,6
11944,preguntádselo,1,13
11945,milenaria,1,9
11946,laderasy,1,8
11947,ansiedades,1,10
11948,fierasque,1,9
11949,hornos,1,6
11950,desbordaránel,1,13
11951,olviden,1,7
11952,menoscabo,1,9
11953,tejer,1,5
11954,pensamientostan,1,15
11955,laudable,1,8
11956,intenté,1,7
11957,clavogolpearme,1,14
11958,áspera,1,6
11959,sevicia,1,7
11960,temblabael,1,10
11961,soñaba,1,6
11962,desquicia,1,9
11963,alzó,1,4
11964,encontré,1,8
11965,acechopara,1,10
11966,robar,1,5
11967,lechoen,1,7
11968,alboradatras,1,12
11969,caótica,1,7
11970,labra,1,5
11971,estará,1,6
11972,víbora,1,6
11973,enroscada,1,9
11974,impulsa,1,7
11975,confundidoy,1,11
11976,asido,1,5
11977,circulan,1,8
11978,desgastada,1,10
11979,cobrar,1,6
11980,afecto,1,6
11981,océanos,1,7
11982,latiendo,1,8
11983,temeroso,1,8
11984,anémico,1,7
11985,gotasy,1,6
11986,repulsa,1,7
11987,notasde,1,7
11988,maltratar,1,9
11989,insiste,1,7
11990,sangrandocon,1,12
11991,agonizando,1,10
11992,golpear,1,7
11993,comprimidopor,1,13
11994,temerario,1,9
11995,refrenar,1,8
11996,estremecido,1,11
11997,valla,1,5
11998,sombríobatallar,1,15
11999,escuchas,1,8
12000,punzada,1,7
12001,estíono,1,7
12002,dure,1,4
12003,perdidoen,1,9
12004,derrotero,1,9
12005,procuro,1,7
12006,desterrar,1,9
12007,amame,1,5
12008,ultima,1,6
12009,pagina,1,6
12010,lágrimasque,1,11
12011,escaldaban,1,10
12012,leí,1,3
12013,paño,1,4
12014,recortar,1,8
12015,eslabones,1,9
12016,combatesy,1,9
12017,anima,1,5
12018,avanzo,1,6
12019,rudael,1,6
12020,tumultuario,1,11
12021,desviarme,1,9
12022,calvariodonde,1,13
12023,sucumbo,1,7
